ownerid,parcelid,name,address1,address2,city,StateCode,PostalCode,CountryCode,DateAcquired,OwnDoc,SalePrice,Status,Instrument,InstrumentType,url,sortdate
8035154,424366,O.I.C. TOWNHOMES AT 1120 GRAYCROFT,604 METRO COURTHOUSE,,NASHVILLE,TN,37201,US,6/2/16,MA-20160603 0056210,,Active,MA-20160603 0056210,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606030056210,1.46E+12
8035169,424381,O.I.C. BRISTOL CREEK 2ND AMEND,1720 WEST END AVE STE 600,,NASHVILLE,TN,37203,US,6/2/16,MA-20160603 0056419,,Active,MA-20160603 0056419,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606030056419,1.46E+12
8036298,424503,O.I.C. 1011 SOUTHSIDE AVENUE,1011 SOUTHSIDE AVE,,NASHVILLE,TN,37203,US,6/2/16,MA-20160603 0055881,,Active,MA-20160603 0055881,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606030055881,1.46E+12
8024728,422941,O.I.C. 1005 SOUTH STREET TOWNHOMES,1005 SOUTH ST,,NASHVILLE,TN,37203,US,6/1/16,MA-20160602 0055689,,Active,MA-20160602 0055689,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606020055689,1.46E+12
8024740,422944,O.I.C. THE 3311 FELICIA STREET TOWNHOMES,718 STARLIT RD,,NASHVILLE,TN,37205,US,6/1/16,MA-20160602 0055687,,Active,MA-20160602 0055687,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606020055687,1.46E+12
8025955,423213,O.I.C.  1408 STRAIGHTWAY AVENUE,P O BOX 29593,,ATLANTA,GA,30359,US,6/1/16,MA-20160609 0058359,,Active,MA-20160609 0058359,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606090058359,1.46E+12
8024801,422947,O.I.C. COTTAGES OF SALEMTOWN I,214 SULLIVAN ST FLR 15,,NEW YORK,NY,10012,US,5/31/16,MA-20160602 0055553,0,Active,MA-20160602 0055553,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606020055553,1.46E+12
8025431,423069,O.I.C. 3802 TULANE COURT COTTAGES,3803 MURPHY RD,,NASHVILLE,TN,37209,US,5/31/16,MA-20160601 0055183,,Active,MA-20160601 0055183,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606010055183,1.46E+12
8026360,423231,O.I.C. LAKELAND POINTE,120 DONELSON PK,,NASHVILLE,TN,37214,US,5/31/16,MA-20160607 0057085,,Active,MA-20160607 0057085,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606070057085,1.46E+12
8031603,421852,O.I.C. CHEEKWOOD TERRACE COMMONS,2706 LARMON AVE,,NASHVILLE,TN,37203,US,5/30/16,MA-20160330 0030029,,Active,MA-20160330 0030029,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201603300030029,1.46E+12
16102711,457712,O.I.C. HOMES AT 1008 TRICE DRIVE AMENDED,4618 GRINSTEAD PL,,NASHVILLE,TN,37216,US,5/30/16,MA-20160504 0044049,0,Active,MA-20160504 0044049,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605040044049,1.46E+12
8236822,432760,O.I.C. HOMES AT 1226 MARTIN STREET,1226 MARTIN ST,,NASHVILLE,TN,37203,US,5/28/16,MA-20180109 0002932,0,Active,MA-20180109 0002932,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201801090002932,1.46E+12
8024551,422920,O.I.C. GULCH VIEW HOMES,1510 DEMONBREUN ST #901,,NASHVILLE,TN,37203,US,5/27/16,MA-20160527 0053697,0,Active,MA-20160527 0053697,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053697,1.46E+12
8025242,423046,O.I.C.  CALIFORNIA AT 62ND HOMES,2517 EUGENIA AVE STE 202,,NASHVILLE,TN,37211,US,5/27/16,MA-20160527 0053650,,Active,MA-20160527 0053650,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053650,1.46E+12
8025258,423049,O.I.C. HOMES AT 1708 NEAL TERRACE,1708 NEAL TER,,NASHVILLE,TN,37203,US,5/27/16,MA-20160527 0053651,,Active,MA-20160527 0053651,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053651,1.46E+12
8025317,423061,O.I.C. CLOVERLAND DRIVE TOWNHOMES,203 E CEDAR ST STE D,,GOODLETTSVILLE,TN,37072,US,5/27/16,MA-20160601 0054761,,Active,MA-20160601 0054761,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606010054761,1.46E+12
8026957,423281,O.I.C. 5400 LOUISIANA HOMES,P O BOX 40466,,NASHVILLE,TN,37204,US,5/27/16,MA-20160616 0060857,,Active,MA-20160616 0060857,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606160060857,1.46E+12
8024073,422906,O.I.C.  HOMES AT MOORE AVENUE,1310 CAMELOT BAY,,MOUNT JULIET,TN,37122,US,5/26/16,MA-20160527 0053829,,Active,MA-20160527 0053829,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053829,1.46E+12
8024487,422914,O.I.C. 109 DOUGLAS AVENUE,2817 WEST END AVE STE 126-148,,NASHVILLE,TN,37203,US,5/26/16,MA-20160601 0055084,,Active,MA-20160601 0055084,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606010055084,1.46E+12
8025211,423043,O.I.C. 5607 & 5609 PENNSYLVANIA HOMES,1404 W COLLEGE ST,,MURFREESBORO,TN,37129,US,5/26/16,MA-20160527 0053649,,Active,MA-20160527 0053649,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053649,1.46E+12
8240903,433428,O.I.C. HOMES AT 4401 HUNT PLACE,1880 GENERAL GEORGE PATTON DR STE 107,,FRANKLIN,TN,37067,US,5/26/16,MA-20180221 0016651,0,Active,MA-20180221 0016651,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201802210016651,1.46E+12
8025147,423013,O.I.C. PENNSYLVANIA AT 55TH AVENUE N. HO,2517 EUGENIA S 202,,NASHVILLE,TN,37211,US,5/25/16,MA-20160527 0053620,,Active,MA-20160527 0053620,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053620,1.46E+12
8025262,423052,O.I.C. 6012 MORROW HOMES,110 ALLENDALE DR,,NASHVILLE,TN,37205,US,5/25/16,MA-20160527 0053652,,Active,MA-20160527 0053652,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053652,1.46E+12
8025311,423058,O.I.C. TOWNHOMES AT 519 SOUTHGATE AVENUE,519 SOUTHGATE AVE,,NASHVILLE,TN,37203,US,5/25/16,MA-20160527 0053866,,Active,MA-20160527 0053866,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053866,1.46E+12
8023610,422866,O.I.C. 1508 BOSCOBEL HOMES,207 GERIS WAY,,LEBANON,TN,37087,US,5/24/16,MA-20160524 0051922,,Active,MA-20160524 0051922,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605240051922,1.46E+12
8024671,422931,O.I.C.HOMES AT 845 & 847 CLAYTON AVENUE,P O BOX 2092,,NASHVILLE,TN,37204,US,5/24/16,MA-20160526 0053159,,Inactive,MA-20160526 0053159,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605260053159,1.46E+12
8024680,422935,O.I.C. HOMES AT 849 & 851 CLAYTON AVENUE,P O BOX 2092,,NASHVILLE,TN,37204,US,5/24/16,MA-20160526 0053161,,Inactive,MA-20160526 0053161,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605260053161,1.46E+12
8025087,423007,O.I.C. HOMES AT 841 & 843 CLAYTON AVENUE,P O BOX 2092,,BRENTWOOD,TN,37024,US,5/24/16,MA-20160526 0053157,,Inactive,MA-20160526 0053157,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605260053157,1.46E+12
8025133,423010,O.I.C. 1204 ROSEBANK COURT TOWNHOMES,204 POINT EAST DR,,NASHVILLE,TN,37216,US,5/24/16,MA-20160527 0053517,0,Active,MA-20160527 0053517,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053517,1.46E+12
8034423,424144,O.I.C. 2215 & 2217 BURNS COTTAGES,112 LEGENDS RIDGE DR,,LEBANON,TN,37090,US,5/24/16,MA-20160527 0053772,0,Active,MA-20160527 0053772,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053772,1.46E+12
8034617,424152,O.I.C. 2219 & 2221 BURNS COTTAGES,112 LEGENDS RIDGE DR,,LEBANON,TN,37090,US,5/24/16,MA-20160527 0053773,0,Active,MA-20160527 0053773,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053773,1.46E+12
8024536,422917,O.I.C. HOMES AT 837 & 839 CLAYTON AVE,P O BOX 2092,,NASHVILLE,TN,37204,US,5/23/16,MA-20160526 0053155,,Inactive,MA-20160526 0053155,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605260053155,1.46E+12
8024916,422962,O.I.C. HOMES AT 1111 GRAYBAR,629 POST OAK CIR,,BRENTWOOD,TN,37027,US,5/23/16,MA-20160527 0053653,,Active,MA-20160527 0053653,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053653,1.46E+12
8025293,423055,O.I.C. 2016 GALBRAITH HOMES,2000 ONE NASHVILLE PL,,NASHVILLE,TN,37219,US,5/23/16,MA-20160527 0053654,,Active,MA-20160527 0053654,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605270053654,1.46E+12
8023708,422881,O.I.C. 2620 AIRPARK DRIVE,2475 TITANS LN,,BRENTWOOD,TN,37027,US,5/20/16,MA-20160524 0051997,0,Active,MA-20160524 0051997,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605240051997,1.46E+12
8025032,423000,O.I.C. HOMES AT 503 ACKLEN PARK,P O BOX 2092,,BRENTWOOD,TN,37027,US,5/20/16,MA-20160523 0051207,0,Inactive,MA-20160523 0051207,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051207,1.46E+12
8025441,423072,O.I.C. HOMES AT NEBRASKA & 37TH AVENUE N,8005 CHURCH ST E STE 201,,BRENTWOOD,TN,37027,US,5/20/16,MA-20160602 0055414,,Inactive,MA-20160602 0055414,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606020055414,1.46E+12
8034328,424141,O.I.C. BUENA VISTAT HOAMSTEAD,322 GREENWAY AVE,,NASHVILLE,TN,37205,US,5/20/16,MA-20160524 0051959,,Active,MA-20160524 0051959,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605240051959,1.46E+12
8035233,424416,O.I.C. HOMES AT 961 & 963 9TH AVENUE SOU,8005 CHURCH ST E SUITE 201,,BRENTWOOD,TN,37027,US,5/20/16,MA-20160805 0081516,,Inactive,MA-20160805 0081516,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201608050081516,1.46E+12
8023587,422860,O.I.C. 1415 RIVERSIDE DRIVE TOWNHOMES,935 E TRINITY LN,,NASHVILLE,TN,37207,US,5/19/16,MA-20160520 0050956,0,Active,MA-20160520 0050956,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605200050956,1.46E+12
8023928,422901,O.I.C. 1303 PORTER COTTAGES,9028 MAYFIELD CT,,BRENTWOOD,TN,37027,US,5/19/16,MA-20160523 0051694,,Active,MA-20160523 0051694,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051694,1.46E+12
8024355,422909,O.I.C. 3617 MEADOW DRIVE,3617 MEADOW DR,,NASHVILLE,TN,37215,US,5/19/16,MA-20160524 0052004,,Active,MA-20160524 0052004,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605240052004,1.46E+12
8024647,422925,O.I.C 5910 CARL COTTAGES,P O BOX 3051,,BRENTWOOD,TN,37024,US,5/19/16,MA-20160523 0051692,,Active,MA-20160523 0051692,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051692,1.46E+12
8024912,422958,O.I.C. HOMES AT 107 CREIGHTON,107 E CREIGHTON AVE,,NASHVILLE,TN,37206,US,5/19/16,MA-20160523 0051691,0,Active,MA-20160523 0051691,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051691,1.46E+12
8024913,422959,O.I.C. HOMES AT 107 CREIGHTON,107 E  CREIGHTON AVE,,NASHVILLE,TN,37206,US,5/19/16,MA-20160523 0051691,0,Active,MA-20160523 0051691,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051691,1.46E+12
8027291,423297,O.I.C. 2303 SCOTT COTTAGES,P O BOX 3051,,BRENTWOOD,TN,37024,US,5/19/16,MA-20160617 0061959,,Active,MA-20160617 0061959,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606170061959,1.46E+12
8032895,422821,O.I.C. HOMES AT 0 OLD GOINS,13 ASHINGTON LN,,BRENTWOOD,TN,37027,US,5/19/16,MA-20160519 0050458,,Active,MA-20160519 0050458,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605190050458,1.46E+12
8023565,422851,O.I.C. 2802 PADEN DRIVE TOWNHOMES,1426 CHANTILLY LN,,FRANKLIN,TN,37067,US,5/18/16,MA-20160520 0050610,0,Active,MA-20160520 0050610,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605200050610,1.46E+12
8025028,422997,O.I.C. BEECH AVENUE LOFTS,1209 SAXON DR,,NASHVILLE,TN,37215,US,5/18/16,MA-20160519 0050358,,Active,MA-20160519 0050358,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605190050358,1.46E+12
8027720,423328,O.I.C. HOMES AT 1015 & 1017 ELVIRA,9619 DEER TRACK CT,,BRENTWOOD,TN,37027,US,5/18/16,MA-20160523 0051693,,Active,MA-20160523 0051693,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605230051693,1.46E+12
8032898,422800,OIC THE COTTAGES AT 502 ROSEBANK AVENUE,2685 N MT JULIET RD,,MOUNT JULIET,TN,37122,US,5/18/16,MA-20160518 0049611,0,Active,MA-20160518 0049611,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605180049611,1.46E+12
8023452,422830,O.I.C.  HOMES AT 1501 RIVERSIDE DRIVE,514 W TIGRETT ST,,HALLS,TN,38040,US,5/17/16,MA-20160520 0050692,0,Active,MA-20160520 0050692,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605200050692,1.46E+12
8031662,422806,O.I.C. HOMES AT 407 35TH AVENUE NORTH,40 BURTON HILLS BLVD STE 230,,NASHVILLE,TN,37215,US,5/17/16,MA-20160517 0049054,,Active,MA-20160517 0049054,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049054,1.46E+12
8032429,422742,O.I.C. HOMES AT 10TH & RUSSELL,5214 MARYLAND WAY STE 200 C/O CC RICE JR,,BRENTWOOD,TN,37027,US,5/16/16,MA-20160516 0048889,0,Active,MA-20160516 0048889,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605160048889,1.46E+12
8033481,422752,O.I.C. 1000 CAHAL AVENUE TOWNHOMES,2008 8TH AVE S,,NASHVILLE,TN,37204,US,5/16/16,MA-20160516 0048790,0,Active,MA-20160516 0048790,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605160048790,1.46E+12
8024805,422950,O.I.C. COTTAGES OF SALEMTOWN II,214 SULLIVAN ST FLR 15,,NEW YORK,NY,10012,US,5/13/16,MA-20160602 0055554,0,Active,MA-20160602 0055554,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201606020055554,1.46E+12
8024939,422968,O.I.C. HOMES AT 2314 VAULX LANE,2314 VAULX LN,,NASHVILLE,TN,37204,US,5/13/16,MA-20160516 0048880,,Active,MA-20160516 0048880,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605160048880,1.46E+12
8031667,422824,O.I.C. HOMES AT 4914 LOG CABIN ROAD,615 MAIN ST #101,,NASHVILLE,TN,37206,US,5/13/16,MA-20160517 0046059,,Active,MA-20160517 0046059,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170046059,1.46E+12
8032905,422803,O.I.C THE HOMES OF 1619 7TH AVENUE NORTH,1709 B 5TH AVE N,,NASHVILLE,TN,37208,US,5/13/16,MA-20160516 0048262,0,Active,MA-20160516 0048262,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605160048262,1.46E+12
8033458,424051,O.I.C. HOMES AT 206 NORHT 9TH STREET,1119 MARY EVELYN CT,,NASHVILLE,TN,37217,US,5/13/16,MA-20160517 0049293,0,Active,MA-20160517 0049293,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049293,1.46E+12
8023515,422845,O.I.C. XROADS PROJECT,2917 VAULX LN,,NASHVILLE,TN,37204,US,5/12/16,MA-20160516 0048386,,Active,MA-20160516 0048386,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605160048386,1.46E+12
8023590,422863,O.I.C. HOMES AT 5411 CALIFORNIA,7003 OLD CLARKSVILLE PIKE,,JOELTON,TN,37080,US,5/12/16,MA-20160517 0049127,,Active,MA-20160517 0049127,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049127,1.46E+12
8024722,422938,O.I.C. 1117 DELMAS AVE TOWNHOMES,904 VILLA PL APT A,,NASHVILLE,TN,37212,US,5/12/16,MA-20160518 0049461,0,Active,MA-20160518 0049461,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605180049461,1.46E+12
8024959,422978,O.I.C. HOMES AT 110 MYRTLE STREET AMEND,5133 HARDING PIKE STE A1,,NASHVILLE,TN,37205,US,5/12/16,MA-20160517 0049295,0,Inactive,MA-20160517 0049295,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049295,1.46E+12
8024965,422983,O.I.C. HOMES AT 121 NEILL AVENUE,5133 HARDING PIKE STE A1,,NASHVILLE,TN,37205,US,5/12/16,MA-20160517 0049296,0,Active,MA-20160517 0049296,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049296,1.46E+12
8024975,422988,O.I.C. HOMES AT 206 NORTH 9TH STREET AM,5133 HARDING PIKE STE A 1,,NASHVILLE,TN,37205,US,5/12/16,MA-20160517 0049297,0,Active,MA-20160517 0049297,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049297,1.46E+12
14766098,448269,O.I.C. HOMES AT 121 NEILL AVENUE,601 BROOK HOLLOW RD,,NASHVILLE,TN,37205,US,5/12/16,MA-20160517 0049296,0,Inactive,MA-20160517 0049296,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605170049296,1.46E+12
8032953,423945,O.I.C. BRANCH HOMES,2517 EUGENIA AVE STE 202,,NASHVILLE,TN,37211,US,5/11/16,MA-20160512 0047595,0,Active,MA-20160512 0047595,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605120047595,1.46E+12
8023751,422884,O.I.C. 1825 16TH AVE TOWNHOMES,203 POINT EAST DR,,NASHVILLE,TN,37216,US,5/9/16,MA-20160520 0050731,0,Active,MA-20160520 0050731,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605200050731,1.46E+12
8031599,422654,O.I.C. 191 CHILTON HOMES,629 POST OAK CT,,BRENTWOOD,TN,37027,US,5/9/16,MA-20160510 0046223,0,Active,MA-20160510 0046223,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605100046223,1.46E+12
8032297,422643,O.I.C. HOMES AT 2201 24TH AVENUE NORTH,1516 WINTERBERRY DR,,MURFREESBORO,TN,37130,US,5/9/16,MA-20160510 0046343,0,Active,MA-20160510 0046343,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605100046343,1.46E+12
8033464,424056,O.I.C. 1823 16TH AVENUE NORTH TOWNHOMES,203 POINT EAST DR,,NASHVILLE,TN,37216,US,5/9/16,MA-20160520 0050730,0,Active,MA-20160520 0050730,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605200050730,1.46E+12
8023519,422848,O.I.C COTTAGES AT TEN TWENTY FIVE ELVIRA,1025 ELVIRA AVE,,NASHVILLE,TN,37216,US,5/7/16,MA-20160512 0047586,,Active,MA-20160512 0047586,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605120047586,1.46E+12
8024933,422965,O.I.C. 1107 MCALPINE COMMONS,239 HIDDEN LAKE RD,,HENDERSONVILLE,TN,37075,US,5/6/16,MA-20160513 0048169,,Active,MA-20160513 0048169,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605130048169,1.46E+12
8032765,422595,O.I.C. HOMES AT 832 CLAYTON AVENUE,832 CLAYTON AVE,,NASHVILLE,TN,37204,US,5/6/16,MA-20160506 0045151,,Active,MA-20160506 0045151,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605060045151,1.46E+12
8032892,423926,O.I.C. HOMES AT 2206 SHERIDAN ROAD,1105 SHARPE AVE,,NASHVILLE,TN,37206,US,5/6/16,MA-20160510 0046345,0,Active,MA-20160510 0046345,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605100046345,1.46E+12
8033451,422674,O.I.C. 6116A-6116B LOUISIANA AVENUE TOWN,2239 GREY CLIFF DR,,FRANKLIN,TN,37064,US,5/6/16,MA-20160511 0046716,,Active,MA-20160511 0046716,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605110046716,1.46E+12
8032293,421840,O.I.C. 6112 CALIFORNIA COTTAGES,4910 ATWOOD DR,,NASHVILLE,TN,37211,US,5/5/16,MA-20160510 0046228,,Active,MA-20160510 0046228,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605100046228,1.46E+12
8031593,422592,O.I.C. HOMES AT 2401 MIDDLE STREET,615 MAINS ST STE 117,,NASHVILLE,TN,37206,US,5/4/16,MA-20160505 0044798,0,Active,MA-20160505 0044798,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605050044798,1.46E+12
8023574,422857,O.I.C. 628 ANNEX AVENUE COTTAGES,650 WEDGEWOOD AVE,,NASHVILLE,TN,37203,US,5/3/16,MA-20160503 0043640,,Active,MA-20160503 0043640,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043640,1.46E+12
8026506,423247,O.I.C. 1004 & 1006 WADE HOMES,1006 WADE AVE,,NASHVILLE,TN,37203,US,5/3/16,MA-20160503 0043649,,Active,MA-20160503 0043649,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043649,1.46E+12
8031930,422586,O.I.C. TOWNHOMES AT 1406 OTAY STREET,1310 6TH AVE N,,NASHVILLE,TN,37208,US,5/2/16,MA-20160503 0043255,0,Active,MA-20160503 0043255,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043255,1.46E+12
8029436,422815,O.I.C. 6537 THUNDERBIRD DRIVE TOWNHOMES,1405 CHICKERING RD,,NASHVILLE,TN,37215,US,4/29/16,MA-20160503 0043212,,Active,MA-20160503 0043212,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043212,1.46E+12
8031254,422632,O.I.C. 1825 9TH AVENUE NORTH HOMES,8109 HILLDALE DR,,BRENTWOOD,TN,37027,US,4/29/16,MA-20160429 0042369,,Active,MA-20160429 0042369,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201604290042369,1.46E+12
8031557,422818,O.I.C. 6541 THUNDERBIRD DRIVE TOWNHOMES,1405 CHICKERING RD,,NASHVILLE,TN,37215,US,4/29/16,MA-20160503 0043241,,Active,MA-20160503 0043241,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043241,1.46E+12
8031561,423808,O.I.C. DEWEES COMMONS,829 DEWEES AVE,,NASHVILLE,TN,37204,US,4/29/16,MA-20160504 0043922,,Active,MA-20160504 0043922,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605040043922,1.46E+12
8031685,422796,O.I.C. 1822 9TH AVENUE NORTH HOMES,8109 HILLDALE DR,,BRENTWOOD,TN,37027,US,4/29/16,MA-20160429 2016042,0,Active,MA-20160429 2016042,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201604292016042,1.46E+12
8031964,422589,O.I.C. HOMES AT 1826 DELTA AVENUE,412 B 33RD AVE N,,NASHVILLE,TN,37209,US,4/29/16,MA-20160503 0043404,0,Active,MA-20160503 0043404,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043404,1.46E+12
8026544,423253,O.I.C. 6004 CALIFORNIA COTTAGES,6004 CALIFORNIA AVE,,NASHVILLE,TN,37209,US,4/28/16,MA-20160502 0042716,,Active,MA-20160502 0042716,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605020042716,1.46E+12
8031935,422714,O.I.C. 3912 CAYLOR HOMES,241 CREEKSIDE DR,,LEWISBURG,TN,37091,US,4/28/16,MA-20160502 0042906,,Active,MA-20160502 0042906,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605020042906,1.46E+12
8031648,422525,O.I.C. 1927 CASTLEMAN DRIVE HOMES,P O BOX 1610,,SPRINGFIELD,TN,37172,US,4/27/16,MA-20160427 0041106,,Active,MA-20160427 0041106,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201604270041106,1.46E+12
8023444,422827,O.I.C.1819 11TH AVENUE NORTH RESDENCES,102 WOODMONT BLVD STE 244,,NASHVILLE,TN,37205,US,4/26/16,MA-20160503 0043151,,Active,MA-20160503 0043151,Master Deed,https://www.davidsonportal.com/gis/file.php?file=201605030043151,1.46E+12
